timestamp,balance,position,position_value,total_value,unrealized_pnl
2025-09-06 06:00:00+00:00,1000.0,0.0,0.0,1000.0,0.0
2025-09-06 07:00:00+00:00,1000.0,0.0,0.0,1000.0,0.0
2025-09-06 08:00:00+00:00,1000.0,0.0,0.0,1000.0,0.0
2025-09-06 09:00:00+00:00,1000.0,0.0,0.0,1000.0,0.0
2025-09-06 10:00:00+00:00,1000.0,0.0,0.0,1000.0,0.0
2025-09-06 11:00:00+00:00,1000.0,0.0,0.0,1000.0,0.0
2025-09-06 12:00:00+00:00,1000.0,0.0,0.0,1000.0,0.0
2025-09-06 13:00:00+00:00,1000.0,0.0,0.0,1000.0,0.0
2025-09-06 14:00:00+00:00,1000.0,0.0,0.0,1000.0,0.0
2025-09-06 15:00:00+00:00,1000.0,0.0,0.0,1000.0,0.0
2025-09-06 16:00:00+00:00,1000.0,0.0,0.0,1000.0,0.0
2025-09-06 17:00:00+00:00,1000.0,0.0,0.0,1000.0,0.0
2025-09-06 18:00:00+00:00,1000.0,0.0,0.0,1000.0,0.0
2025-09-06 19:00:00+00:00,49.04999999999984,0.008606187994114093,950.0000000000001,999.05,0.0
2025-09-06 20:00:00+00:00,49.04999999999984,0.008606187994114093,951.6255367883284,1000.6755367883283,1.6255367883283098
2025-09-06 21:00:00+00:00,49.04999999999984,0.008606187994114093,952.5210967109958,1001.5710967109957,2.5210967109958022
2025-09-06 22:00:00+00:00,49.04999999999984,0.008606187994114093,952.2033562502533,1001.2533562502531,2.203356250253125
2025-09-06 23:00:00+00:00,49.04999999999984,0.008606187994114093,951.5387864133477,1000.5887864133475,1.5387864133476248
2025-09-07 00:00:00+00:00,49.04999999999984,0.008606187994114093,952.4216952396638,1001.4716952396636,2.4216952396637597
2025-09-07 01:00:00+00:00,49.04999999999984,0.008606187994114093,951.1342095157443,1000.1842095157441,1.1342095157442411
2025-09-07 02:00:00+00:00,49.04999999999984,0.008606187994114093,953.2802485539567,1002.3302485539565,3.2802485539565365
2025-09-07 03:00:00+00:00,49.04999999999984,0.008606187994114093,955.8590067245129,1004.9090067245128,5.859006724512878
2025-09-07 04:00:00+00:00,49.04999999999984,0.008606187994114093,956.3622965984089,1005.4122965984087,6.3622965984087605
2025-09-07 05:00:00+00:00,49.04999999999984,0.008606187994114093,957.1851342325261,1006.235134232526,7.185134232526014
2025-09-07 06:00:00+00:00,49.04999999999984,0.008606187994114093,957.8959192989599,1006.9459192989598,7.895919298959867
2025-09-07 07:00:00+00:00,49.04999999999984,0.008606187994114093,956.3961189172256,1005.4461189172255,6.396118917225569
2025-09-07 08:00:00+00:00,49.04999999999984,0.008606187994114093,957.1554428839463,1006.2054428839461,7.15544288394622
2025-09-07 09:00:00+00:00,49.04999999999984,0.008606187994114093,956.5085157324288,1005.5585157324286,6.508515732428679
2025-09-07 10:00:00+00:00,49.04999999999984,0.008606187994114093,958.0802638457939,1007.1302638457937,8.080263845793775
2025-09-07 11:00:00+00:00,49.04999999999984,0.008606187994114093,956.9585333026411,1006.0085333026409,6.958533302640975
2025-09-07 12:00:00+00:00,49.04999999999984,0.008606187994114093,955.0390091324338,1004.0890091324336,5.039009132433697
2025-09-07 13:00:00+00:00,49.04999999999984,0.008606187994114093,955.718553736449,1004.7685537364489,5.718553736449001
2025-09-07 14:00:00+00:00,49.04999999999984,0.008606187994114093,957.5028746932687,1006.5528746932686,7.502874693268691
2025-09-07 15:00:00+00:00,49.04999999999984,0.008606187994114093,958.1075454617352,1007.157545461735,8.107545461735102
2025-09-07 16:00:00+00:00,49.04999999999984,0.008606187994114093,955.6284469481507,1004.6784469481505,5.628446948150617
2025-09-07 17:00:00+00:00,49.04999999999984,0.008606187994114093,957.4113909148913,1006.4613909148911,7.411390914891218
2025-09-07 18:00:00+00:00,49.04999999999984,0.008606187994114093,956.4023153725814,1005.4523153725812,6.402315372581341
2025-09-07 19:00:00+00:00,49.04999999999984,0.008606187994114093,953.766670299384,1002.8166702993839,3.7666702993839
2025-09-07 20:00:00+00:00,49.04999999999984,0.008606187994114093,954.290184715066,1003.3401847150658,4.290184715065875
2025-09-07 21:00:00+00:00,49.04999999999984,0.008606187994114093,957.2464102910442,1006.296410291044,7.246410291044066
2025-09-07 22:00:00+00:00,49.04999999999984,0.008606187994114093,955.6389464975035,1004.6889464975034,5.638946497503446
2025-09-07 23:00:00+00:00,49.04999999999984,0.008606187994114093,955.0658604389755,1004.1158604389753,5.0658604389754185
2025-09-08 00:00:00+00:00,49.04999999999984,0.008606187994114093,955.534381313375,1004.5843813133748,5.534381313374884
2025-09-08 01:00:00+00:00,49.04999999999984,0.008606187994114093,956.2149586599495,1005.2649586599493,6.214958659949442
2025-09-08 02:00:00+00:00,49.04999999999984,0.008606187994114093,957.5654416799858,1006.6154416799857,7.565441679985811
2025-09-08 03:00:00+00:00,49.04999999999984,0.008606187994114093,961.0293462857369,1010.0793462857367,11.029346285736837
2025-09-08 04:00:00+00:00,49.04999999999984,0.008606187994114093,964.5624446429606,1013.6124446429604,14.562444642960484
2025-09-08 05:00:00+00:00,49.04999999999984,0.008606187994114093,964.098226862558,1013.1482268625579,14.09822686255795
2025-09-08 06:00:00+00:00,49.04999999999984,0.008606187994114093,964.223963269152,1013.2739632691519,14.223963269151962
2025-09-08 07:00:00+00:00,49.04999999999984,0.008606187994114093,964.0706870609769,1013.1206870609767,14.07068706097681
2025-09-08 08:00:00+00:00,49.04999999999984,0.008606187994114093,963.0333832220463,1012.0833832220461,13.033383222046249
2025-09-08 09:00:00+00:00,49.04999999999984,0.008606187994114093,969.4595377353714,1018.5095377353713,19.45953773537132
2025-09-08 10:00:00+00:00,49.04999999999984,0.008606187994114093,969.3495506528067,1018.3995506528065,19.349550652806553
2025-09-08 11:00:00+00:00,49.04999999999984,0.008606187994114093,967.407220084415,1016.4572200844149,17.407220084414924
2025-09-08 12:00:00+00:00,49.04999999999984,0.008606187994114093,965.8267797211759,1014.8767797211757,15.826779721175816
2025-09-08 13:00:00+00:00,49.04999999999984,0.008606187994114093,968.0746299633586,1017.1246299633584,18.074629963358497
2025-09-08 14:00:00+00:00,49.04999999999984,0.008606187994114093,964.820458159024,1013.8704581590239,14.82045815902399
2025-09-08 15:00:00+00:00,49.04999999999984,0.008606187994114093,963.9055343133698,1012.9555343133696,13.905534313369742
2025-09-08 16:00:00+00:00,49.04999999999984,0.008606187994114093,966.9269947943434,1015.9769947943432,16.926994794343333
2025-09-08 17:00:00+00:00,49.04999999999984,0.008606187994114093,966.0781664724839,1015.1281664724837,16.07816647248382
2025-09-08 18:00:00+00:00,49.04999999999984,0.008606187994114093,964.5176064035113,1013.5676064035111,14.517606403511222
2025-09-08 19:00:00+00:00,49.04999999999984,0.008606187994114093,960.9008558989849,1009.9508558989847,10.900855898984773
2025-09-08 20:00:00+00:00,49.04999999999984,0.008606187994114093,958.4227040660796,1007.4727040660795,8.42270406607952
2025-09-08 21:00:00+00:00,49.04999999999984,0.008606187994114093,958.1702845722123,1007.2202845722121,8.17028457221214
2025-09-08 22:00:00+00:00,49.04999999999984,0.008606187994114093,961.4059530723594,1010.4559530723592,11.405953072359225
2025-09-08 23:00:00+00:00,49.04999999999984,0.008606187994114093,964.1055421223531,1013.1555421223529,14.105542122352999
2025-09-09 00:00:00+00:00,49.04999999999984,0.008606187994114093,965.6267719121927,1014.6767719121925,15.62677191219256
2025-09-09 01:00:00+00:00,49.04999999999984,0.008606187994114093,972.7301473587746,1021.7801473587745,22.730147358774488
2025-09-09 02:00:00+00:00,49.04999999999984,0.008606187994114093,972.4986409017329,1021.5486409017327,22.498640901732745
2025-09-09 03:00:00+00:00,49.04999999999984,0.008606187994114093,972.4993293967724,1021.5493293967722,22.49932939677229
2025-09-09 04:00:00+00:00,49.04999999999984,0.008606187994114093,972.1716057579565,1021.2216057579564,22.17160575795641
2025-09-09 05:00:00+00:00,49.04999999999984,0.008606187994114093,970.2268654569266,1019.2768654569264,20.226865456926564
2025-09-09 06:00:00+00:00,49.04999999999984,0.008606187994114093,967.6783150062296,1016.7283150062294,17.678315006229518
2025-09-09 07:00:00+00:00,49.04999999999984,0.008606187994114093,969.8463858857068,1018.8963858857066,19.846385885706724
2025-09-09 08:00:00+00:00,49.04999999999984,0.008606187994114093,970.5508023730251,1019.600802373025,20.550802373025014
2025-09-09 09:00:00+00:00,49.04999999999984,0.008606187994114093,961.8632859023666,1010.9132859023664,11.863285902366442
