timestamp,action,price,quantity,reason,product_id
2025-09-13T09:27:49.273444,buy,116016.47,0.008619465839634665,Golden cross: SMA3 crossed above SMA5,BTC-USD
2025-09-13T09:27:49.463863,sell,116016.58,0.008619465839634665,Death cross: SMA3 crossed below SMA5,BTC-USD
2025-09-13T09:27:50.488642,buy,116019.99,0.00861920432849546,Golden cross: SMA3 crossed above SMA5,BTC-USD
2025-09-13T09:27:53.366591,sell,116020.49,0.00861920432849546,Death cross: SMA3 crossed below SMA5,BTC-USD
2025-09-13T09:27:54.704768,buy,116020.5,0.008619166440413547,Golden cross: SMA3 crossed above SMA5,BTC-USD
2025-09-13T09:27:55.887280,sell,116020.49,0.008619166440413547,Death cross: SMA3 crossed below SMA5,BTC-USD
2025-09-13T09:27:56.632913,buy,116020.5,0.008619166440413547,Golden cross: SMA3 crossed above SMA5,BTC-USD
